t,E_tot,E_x,E_y,E_weak,proj_bx,P_tau,W_tau,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
1.96600000e+00,2.73061084e+03,2.60448246e+03,1.26128382e+02,-1.51998341e+03,2.97087723e-02,-3.32778071e+02,-1.27897465e+01,-1.07110698e+03,-2.75100001e+04,-3.63893785e+02,-2.59567634e+03,-3.86699488e+03,-2.07714904e+02,-2.44620899e+02,-8.81571717e+01,0.00000000e+00,0.00000000e+00
1.96700000e+00,2.79623609e+03,2.66426516e+03,1.31970922e+02,-1.55649161e+03,3.00473432e-02,-3.42633929e+02,-1.31323805e+01,-1.09570974e+03,-2.81424716e+04,-3.80753627e+02,-2.71597077e+03,-3.95595241e+03,-2.17343036e+02,-2.50369880e+02,-9.22640489e+01,0.00000000e+00,0.00000000e+00
1.96800000e+00,2.86351142e+03,2.72542700e+03,1.38084421e+02,-1.59391671e+03,3.03897994e-02,-3.52820913e+02,-1.34852014e+01,-1.12088084e+03,-2.87895812e+04,-3.98395629e+02,-2.84184816e+03,-4.04697122e+03,-2.27418142e+02,-2.56257874e+02,-9.65630393e+01,0.00000000e+00,0.00000000e+00
1.96900000e+00,2.93248158e+03,2.78800011e+03,1.44481468e+02,-1.63228350e+03,3.07361864e-02,-3.63351615e+02,-1.38485530e+01,-1.14663355e+03,-2.94516720e+04,-4.16856146e+02,-2.97356818e+03,-4.14009978e+03,-2.37961021e+02,-2.62288430e+02,-1.01063185e+02,0.00000000e+00,0.00000000e+00
1.97000000e+00,3.00319264e+03,2.85201740e+03,1.51175240e+02,-1.67161753e+03,3.10865504e-02,-3.74239155e+02,-1.42227921e+01,-1.17298148e+03,-3.01290958e+04,-4.36173232e+02,-3.11140264e+03,-4.23538775e+03,-2.48993442e+02,-2.68465195e+02,-1.05773960e+02,0.00000000e+00,0.00000000e+00
1.97100000e+00,3.07569209e+03,2.91751256e+03,1.58179524e+02,-1.71194513e+03,3.14409379e-02,-3.85497205e+02,-1.46082893e+01,-1.19993855e+03,-3.08222127e+04,-4.56386714e+02,-3.25563601e+03,-4.33288594e+03,-2.60538193e+02,-2.74791920e+02,-1.10705285e+02,0.00000000e+00,0.00000000e+00
1.97200000e+00,3.15002884e+03,2.98452008e+03,1.65508754e+02,-1.75329341e+03,3.17993963e-02,-3.97140017e+02,-1.50054294e+01,-1.22751902e+03,-3.15313915e+04,-4.77538276e+02,-3.40656605e+03,-4.43264645e+03,-2.72619125e+02,-2.81272462e+02,-1.15867555e+02,0.00000000e+00,0.00000000e+00
1.97300000e+00,3.22625331e+03,3.05307528e+03,1.73178035e+02,-1.79569032e+03,3.21619733e-02,-4.09182446e+02,-1.54146118e+01,-1.25573748e+03,-3.22570099e+04,-4.99671549e+02,-3.56450445e+03,-4.53472262e+03,-2.85261204e+02,-2.87910786e+02,-1.21271660e+02,0.00000000e+00,0.00000000e+00
1.97400000e+00,3.30441749e+03,3.12321431e+03,1.81203175e+02,-1.83916465e+03,3.25287173e-02,-4.21639980e+02,-1.58362518e+01,-1.28460889e+03,-3.29994549e+04,-5.22832198e+02,-3.72977743e+03,-4.63916907e+03,-2.98490562e+02,-2.94710973e+02,-1.26929007e+02,0.00000000e+00,0.00000000e+00
1.97500000e+00,3.38457492e+03,3.19497420e+03,1.89600722e+02,-1.88374609e+03,3.28996774e-02,-4.34528766e+02,-1.62707806e+01,-1.31414855e+03,-3.37591227e+04,-5.47068019e+02,-3.90272645e+03,-4.74604179e+03,-3.12334556e+02,-3.01677217e+02,-1.32851549e+02,0.00000000e+00,0.00000000e+00
1.97600000e+00,3.46678085e+03,3.26839286e+03,1.98387993e+02,-1.92946524e+03,3.32749031e-02,-4.47865643e+02,-1.67186462e+01,-1.34437214e+03,-3.45364192e+04,-5.72429041e+02,-4.08370896e+03,-4.85539811e+03,-3.26821819e+02,-3.08813835e+02,-1.39051808e+02,0.00000000e+00,0.00000000e+00
1.97700000e+00,3.55109221e+03,3.34350910e+03,2.07583115e+02,-1.97635364e+03,3.36544448e-02,-4.61668173e+02,-1.71803144e+01,-1.37529572e+03,-3.53317601e+04,-5.98967628e+02,-4.27309909e+03,-4.96729677e+03,-3.41982325e+02,-3.16125271e+02,-1.45542902e+02,0.00000000e+00,0.00000000e+00
1.97800000e+00,3.63756773e+03,3.42036267e+03,2.17205059e+02,-2.02444382e+03,3.40383533e-02,-4.75954672e+02,-1.76562690e+01,-1.40693573e+03,-3.61455715e+04,-6.26738590e+02,-4.47128848e+03,-5.08179794e+03,-3.57847452e+02,-3.23616093e+02,-1.52338579e+02,0.00000000e+00,0.00000000e+00
1.97900000e+00,3.72626797e+03,3.49899429e+03,2.27273684e+02,-2.07376932e+03,3.44266801e-02,-4.90744248e+02,-1.81470133e+01,-1.43930902e+03,-3.69782894e+04,-6.55799298e+02,-4.67868706e+03,-5.19896327e+03,-3.74450043e+02,-3.31291007e+02,-1.59453241e+02,0.00000000e+00,0.00000000e+00
1.98000000e+00,3.81725539e+03,3.57944562e+03,2.37809773e+02,-2.12436473e+03,3.48194775e-02,-5.06056835e+02,-1.86530701e+01,-1.47243282e+03,-3.78303610e+04,-6.86209801e+02,-4.89572398e+03,-5.31885593e+03,-3.91824482e+02,-3.39154854e+02,-1.66901981e+02,0.00000000e+00,0.00000000e+00
1.98100000e+00,3.91059444e+03,3.66175935e+03,2.48835083e+02,-2.17626573e+03,3.52167983e-02,-5.21913233e+02,-1.91749834e+01,-1.50632480e+03,-3.87022440e+04,-7.18032960e+02,-5.12284845e+03,-5.44154065e+03,-4.10006763e+02,-3.47212619e+02,-1.74700614e+02,0.00000000e+00,0.00000000e+00
1.98200000e+00,4.00635159e+03,3.74597921e+03,2.60372385e+02,-2.22950912e+03,3.56186959e-02,-5.38335147e+02,-1.97133185e+01,-1.54100307e+03,-3.95944075e+04,-7.51334572e+02,-5.36053070e+03,-5.56708373e+03,-4.29034565e+02,-3.55469435e+02,-1.82865712e+02,0.00000000e+00,0.00000000e+00
1.98300000e+00,4.10459546e+03,3.83214995e+03,2.72445513e+02,-2.28413289e+03,3.60252247e-02,-5.55345230e+02,-2.02686637e+01,-1.57648614e+03,-4.05073322e+04,-7.86183509e+02,-5.60926300e+03,-5.69555312e+03,-4.48947334e+02,-3.63930587e+02,-1.91414643e+02,0.00000000e+00,0.00000000e+00
1.98400000e+00,4.20539684e+03,3.92031742e+03,2.85079418e+02,-2.34017621e+03,3.64364394e-02,-5.72967125e+02,-2.08416309e+01,-1.61279301e+03,-4.14415105e+04,-8.22651869e+02,-5.86956067e+03,-5.82701847e+03,-4.69786366e+02,-3.72601517e+02,-2.00365608e+02,0.00000000e+00,0.00000000e+00
1.98500000e+00,4.30882881e+03,4.01052860e+03,2.98300214e+02,-2.39767952e+03,3.68523957e-02,-5.91225516e+02,-2.14328564e+01,-1.64994313e+03,-4.23974469e+04,-8.60815121e+02,-6.14196316e+03,-5.96155112e+03,-4.91594891e+02,-3.81487834e+02,-2.09737681e+02,0.00000000e+00,0.00000000e+00
1.98600000e+00,4.41496681e+03,4.10283157e+03,3.12135238e+02,-2.45668457e+03,3.72731499e-02,-6.10146170e+02,-2.20430025e+01,-1.68795640e+03,-4.33756584e+04,-9.00752267e+02,-6.42703522e+03,-6.09922420e+03,-5.14418170e+02,-3.90595314e+02,-2.19550856e+02,0.00000000e+00,0.00000000e+00
1.98700000e+00,4.52388871e+03,4.19727560e+03,3.26613104e+02,-2.51723442e+03,3.76987589e-02,-6.29755994e+02,-2.26727585e+01,-1.72685325e+03,-4.43766748e+04,-9.42546007e+02,-6.72536808e+03,-6.24011267e+03,-5.38303586e+02,-3.99929908e+02,-2.29826085e+02,0.00000000e+00,0.00000000e+00
1.98800000e+00,4.63567493e+03,4.29391116e+03,3.41763767e+02,-2.57937358e+03,3.81292806e-02,-6.50083085e+02,-2.33228416e+01,-1.76665457e+03,-4.54010389e+04,-9.86282916e+02,-7.03758069e+03,-6.38429333e+03,-5.63300747e+02,-4.09497752e+02,-2.40585333e+02,0.00000000e+00,0.00000000e+00
1.98900000e+00,4.75040851e+03,4.39278993e+03,3.57618581e+02,-2.64314795e+03,3.85647735e-02,-6.71156788e+02,-2.39939984e+01,-1.80738180e+03,-4.64493072e+04,-1.03205362e+03,-7.36432104e+03,-6.53184492e+03,-5.89461590e+02,-4.19305166e+02,-2.51851622e+02,0.00000000e+00,0.00000000e+00
1.99000000e+00,4.86817523e+03,4.49396487e+03,3.74210370e+02,-2.70860496e+03,3.90052968e-02,-6.93007754e+02,-2.46870062e+01,-1.84905686e+03,-4.75220498e+04,-1.07995301e+03,-7.70626753e+03,-6.68284814e+03,-6.16840495e+02,-4.29358670e+02,-2.63649084e+02,0.00000000e+00,0.00000000e+00
1.99100000e+00,4.98906370e+03,4.59749021e+03,3.91573492e+02,-2.77579361e+03,3.94509106e-02,-7.15668002e+02,-2.54026742e+01,-1.89170226e+03,-4.86198511e+04,-1.13008039e+03,-8.06413042e+03,-6.83738572e+03,-6.45494394e+02,-4.39664984e+02,-2.76003018e+02,0.00000000e+00,0.00000000e+00
1.99200000e+00,5.11316544e+03,4.70342152e+03,4.09743917e+02,-2.84476448e+03,3.99016756e-02,-7.39170985e+02,-2.61418452e+01,-1.93534102e+03,-4.97433101e+04,-1.18253976e+03,-8.43865332e+03,-6.99554245e+03,-6.75482898e+02,-4.50231038e+02,-2.88939947e+02,0.00000000e+00,0.00000000e+00
1.99300000e+00,5.24057504e+03,4.81181574e+03,4.28759300e+02,-2.91556984e+03,4.03576535e-02,-7.63551655e+02,-2.69053968e+01,-1.97999676e+03,-5.08930407e+04,-1.23743996e+03,-8.83061477e+03,-7.15740528e+03,-7.06868420e+02,-4.61063981e+02,-3.02487675e+02,0.00000000e+00,0.00000000e+00
1.99400000e+00,5.37139024e+03,4.92273118e+03,4.48659058e+02,-2.98826371e+03,4.08189067e-02,-7.88846541e+02,-2.76942433e+01,-2.02569366e+03,-5.20696722e+04,-1.29489498e+03,-9.24082993e+03,-7.32306334e+03,-7.39716312e+02,-4.72171187e+02,-3.16675354e+02,0.00000000e+00,0.00000000e+00
1.99500000e+00,5.50571208e+03,5.03622762e+03,4.69484459e+02,-3.06290190e+03,4.12854984e-02,-8.15093816e+02,-2.85093372e+01,-2.07245652e+03,-5.32738498e+04,-1.35502413e+03,-9.67015227e+03,-7.49260802e+03,-7.74095001e+02,-4.83560265e+02,-3.31533552e+02,0.00000000e+00,0.00000000e+00
1.99600000e+00,5.64364497e+03,5.15236627e+03,4.91278706e+02,-3.13954208e+03,4.17574926e-02,-8.42333385e+02,-2.93516705e+01,-2.12031074e+03,-5.45062349e+04,-1.41795233e+03,-1.01194754e+04,-7.66613303e+03,-8.10076136e+02,-4.95239067e+02,-3.47094318e+02,0.00000000e+00,0.00000000e+00
1.99700000e+00,5.78529690e+03,5.27120987e+03,5.14087026e+02,-3.21824388e+03,4.22349544e-02,-8.70606960e+02,-3.02222775e+01,-2.16928236e+03,-5.57675054e+04,-1.48381036e+03,-1.05897350e+04,-7.84373444e+03,-8.47734743e+02,-5.07215700e+02,-3.63391260e+02,0.00000000e+00,0.00000000e+00
1.99800000e+00,5.93077949e+03,5.39282272e+03,5.37956771e+02,-3.29906894e+03,4.27179494e-02,-8.99958153e+02,-3.11222357e+01,-2.21939807e+03,-5.70583566e+04,-1.55273518e+03,-1.10819108e+04,-8.02551079e+03,-8.87149384e+02,-5.19498531e+02,-3.80459622e+02,0.00000000e+00,0.00000000e+00
1.99900000e+00,6.08020821e+03,5.51727069e+03,5.62937517e+02,-3.38208099e+03,4.32065443e-02,-9.30432567e+02,-3.20526682e+01,-2.27068521e+03,-5.83795013e+04,-1.62487014e+03,-1.15970286e+04,-8.21156312e+03,-9.28402325e+02,-5.32096202e+02,-3.98336365e+02,0.00000000e+00,0.00000000e+00
2.00000000e+00,6.23370246e+03,5.64462129e+03,5.89081165e+02,-3.46734594e+03,4.37008067e-02,-9.62077887e+02,-3.30147461e+01,-2.32317182e+03,-5.97316703e+04,-1.70036537e+03,-1.21361627e+04,-8.40199509e+03,-9.71579715e+02,-5.45017636e+02,-4.17060251e+02,0.00000000e+00,0.00000000e+00
2.00100000e+00,6.39138578e+03,5.77494372e+03,6.16442057e+02,-3.55493194e+03,4.42008048e-02,-9.94943991e+02,-3.40096901e+01,-2.37688664e+03,-6.11156133e+04,-1.77937805e+03,-1.27004379e+04,-8.59691298e+03,-1.01677177e+03,-5.58272053e+02,-4.36671937e+02,0.00000000e+00,0.00000000e+00
2.00200000e+00,6.55338598e+03,5.90830889e+03,6.45077087e+02,-3.64490950e+03,4.47066082e-02,-1.02908305e+03,-3.50387732e+01,-2.43185913e+03,-6.25320989e+04,-1.86207275e+03,-1.32910321e+04,-8.79642582e+03,-1.06407296e+03,-5.71868980e+02,-4.57214067e+02,0.00000000e+00,0.00000000e+00
2.00300000e+00,6.71983530e+03,6.04478947e+03,6.75045827e+02,-3.73735156e+03,4.52182870e-02,-1.06454963e+03,-3.61033228e+01,-2.48811950e+03,-6.39819154e+04,-1.94862181e+03,-1.39091787e+04,-9.00064546e+03,-1.11358222e+03,-5.85818260e+02,-4.78731372e+02,0.00000000e+00,0.00000000e+00
2.00400000e+00,6.89087062e+03,6.18445997e+03,7.06410647e+02,-3.83233360e+03,4.57359125e-02,-1.10140085e+03,-3.72047236e+01,-2.54569870e+03,-6.54658713e+04,-2.03920567e+03,-1.45561696e+04,-9.20968665e+03,-1.16540318e+03,-6.00130071e+02,-5.01270777e+02,0.00000000e+00,0.00000000e+00
2.00500000e+00,7.06663361e+03,6.32739675e+03,7.39236855e+02,-3.92993371e+03,4.62595569e-02,-1.13969644e+03,-3.83444201e+01,-2.60462848e+03,-6.69847961e+04,-2.13401329e+03,-1.52333573e+04,-9.42366710e+03,-1.21964434e+03,-6.14814933e+02,-5.24881508e+02,0.00000000e+00,0.00000000e+00
2.00600000e+00,7.24727093e+03,6.47367809e+03,7.73592833e+02,-4.03023272e+03,4.67892932e-02,-1.17949894e+03,-3.95239190e+01,-2.66494139e+03,-6.85395406e+04,-2.23324253e+03,-1.59421585e+04,-9.64270760e+03,-1.27641936e+03,-6.29883727e+02,-5.49615214e+02,0.00000000e+00,0.00000000e+00
2.00700000e+00,7.43293443e+03,6.62338424e+03,8.09550183e+02,-4.13331430e+03,4.73251958e-02,-1.22087379e+03,-4.07447928e+01,-2.72667082e+03,-7.01309775e+04,-2.33710058e+03,-1.66840569e+04,-9.86693208e+03,-1.33584728e+03,-6.45347709e+02,-5.75526084e+02,0.00000000e+00,0.00000000e+00
2.00800000e+00,7.62378136e+03,6.77659748e+03,8.47183880e+02,-4.23926508e+03,4.78673397e-02,-1.26388950e+03,-4.20086823e+01,-2.78985099e+03,-7.17600022e+04,-2.44580442e+03,-1.74606062e+04,-1.00964677e+04,-1.39805276e+03,-6.61218522e+02,-6.02670976e+02,0.00000000e+00,0.00000000e+00
2.00900000e+00,7.81997460e+03,6.93340216e+03,8.86572435e+02,-4.34817476e+03,4.84158012e-02,-1.30861778e+03,-4.33173001e+01,-2.85451700e+03,-7.34275335e+04,-2.55958128e+03,-1.82734337e+04,-1.03314451e+04,-1.46316639e+03,-6.77508220e+02,-6.31109559e+02,0.00000000e+00,0.00000000e+00
2.01000000e+00,8.02168283e+03,7.09388477e+03,9.27798060e+02,-4.46013622e+03,4.89706574e-02,-1.35513372e+03,-4.46724338e+01,-2.92070485e+03,-7.51345142e+04,-2.67866912e+03,-1.91242440e+04,-1.05719981e+04,-1.53132495e+03,-6.94229274e+02,-6.60904447e+02,0.00000000e+00,0.00000000e+00
2.01100000e+00,8.22908086e+03,7.25813401e+03,9.70946846e+02,-4.57524566e+03,4.95319867e-02,-1.40351596e+03,-4.60759498e+01,-2.98845148e+03,-7.68819117e+04,-2.80331713e+03,-2.00148221e+04,-1.08182642e+04,-1.60267170e+03,-7.11394601e+02,-6.92121357e+02,0.00000000e+00,0.00000000e+00
2.01200000e+00,8.44234977e+03,7.42624082e+03,1.01610895e+03,-4.69360273e+03,5.00998685e-02,-1.45384684e+03,-4.75297966e+01,-3.05779475e+03,-7.86707188e+04,-2.93378632e+03,-2.09470379e+04,-1.10703847e+04,-1.67735671e+03,-7.29017577e+02,-7.24829263e+02,0.00000000e+00,0.00000000e+00
2.01300000e+00,8.66167726e+03,7.59829848e+03,1.06337879e+03,-4.81531070e+03,5.06743833e-02,-1.50621262e+03,-4.90360092e+01,-3.12877352e+03,-8.05019546e+04,-3.07035003e+03,-2.19228498e+04,-1.13285044e+04,-1.75553720e+03,-7.47112058e+02,-7.59100564e+02,0.00000000e+00,0.00000000e+00
2.01400000e+00,8.88725787e+03,7.77440264e+03,1.11285523e+03,-4.94047655e+03,5.12556126e-02,-1.56070366e+03,-5.05967129e+01,-3.20142765e+03,-8.23766649e+04,-3.21329454e+03,-2.29443094e+04,-1.15927721e+04,-1.83737783e+03,-7.65692401e+02,-7.95011261e+02,0.00000000e+00,0.00000000e+00
2.01500000e+00,9.11929325e+03,7.95465142e+03,1.16464182e+03,-5.06921115e+03,5.18436393e-02,-1.61741463e+03,-5.22141275e+01,-3.27579803e+03,-8.42959236e+04,-3.36291970e+03,-2.40135656e+04,-1.18633406e+04,-1.92305113e+03,-7.84773486e+02,-8.32641142e+02,0.00000000e+00,0.00000000e+00
2.01600000e+00,9.35799250e+03,8.13914548e+03,1.21884703e+03,-5.20162942e+03,5.24385472e-02,-1.67644471e+03,-5.38905722e+01,-3.35192662e+03,-8.62608329e+04,-3.51953958e+03,-2.51328695e+04,-1.21403667e+04,-2.01273782e+03,-8.04370740e+02,-8.72073975e+02,0.00000000e+00,0.00000000e+00
2.01700000e+00,9.60357245e+03,8.32798804e+03,1.27558441e+03,-5.33785051e+03,5.30404215e-02,-1.73789788e+03,-5.56284701e+01,-3.42985648e+03,-8.82725246e+04,-3.68348314e+03,-2.63045791e+04,-1.24240117e+04,-2.10662725e+03,-8.24500160e+02,-9.13397717e+02,0.00000000e+00,0.00000000e+00
2.01800000e+00,9.85625797e+03,8.52128502e+03,1.33497295e+03,-5.47799792e+03,5.36493485e-02,-1.80188307e+03,-5.74303532e+01,-3.50963178e+03,-9.03321608e+04,-3.85509494e+03,-2.75311649e+04,-1.27144408e+04,-2.20491779e+03,-8.45178341e+02,-9.56704731e+02,0.00000000e+00,0.00000000e+00
2.01900000e+00,1.01162823e+04,8.71914511e+03,1.39713722e+03,-5.62219974e+03,5.42654156e-02,-1.86851451e+03,-5.92988677e+01,-3.59129787e+03,-9.24409349e+04,-4.03473592e+03,-2.88152149e+04,-1.30118242e+04,-2.30781727e+03,-8.66422500e+02,-1.00209201e+03,0.00000000e+00,0.00000000e+00
2.02000000e+00,1.03838875e+04,8.92167978e+03,1.46220775e+03,-5.77058882e+03,5.48887117e-02,-1.93791194e+03,-6.12367796e+01,-3.67490129e+03,-9.46000726e+04,-4.22278417e+03,-3.01594405e+04,-1.33163365e+04,-2.41554345e+03,-8.88250506e+02,-1.04966143e+03,0.00000000e+00,0.00000000e+00
2.02100000e+00,1.06593247e+04,9.12900347e+03,1.53032121e+03,-5.92330294e+03,5.55193267e-02,-2.01020090e+03,-6.32469805e+01,-3.76048980e+03,-9.68108328e+04,-4.41963576e+03,-3.15666823e+04,-1.36281570e+04,-2.52832450e+03,-9.10680911e+02,-1.09951999e+03,0.00000000e+00,0.00000000e+00
2.02200000e+00,1.09428544e+04,9.34123358e+03,1.60162080e+03,-6.08048505e+03,5.61573521e-02,-2.08551306e+03,-6.53324936e+01,-3.84811245e+03,-9.90745086e+04,-4.62570558e+03,-3.30399166e+04,-1.39474702e+04,-2.64639951e+03,-9.33732979e+02,-1.15178009e+03,0.00000000e+00,0.00000000e+00
2.02300000e+00,1.12347471e+04,9.55849062e+03,1.67625651e+03,-6.24228348e+03,5.68028804e-02,-2.16398653e+03,-6.74964801e+01,-3.93781958e+03,-1.01392429e+05,-4.84142832e+03,-3.45822618e+04,-1.42744655e+04,-2.77001900e+03,-9.57426724e+02,-1.20655980e+03,0.00000000e+00,0.00000000e+00
2.02400000e+00,1.15352837e+04,9.78089828e+03,1.75438544e+03,-6.40885213e+03,5.74560057e-02,-2.24576614e+03,-6.97422463e+01,-4.02966287e+03,-1.03765958e+05,-5.06725935e+03,-3.61969856e+04,-1.46093377e+04,-2.89944550e+03,-9.81782939e+02,-1.26398320e+03,0.00000000e+00,0.00000000e+00
2.02500000e+00,1.18447557e+04,1.00085835e+04,1.83617218e+03,-6.58035075e+03,5.81168233e-02,-2.33100388e+03,-7.20732501e+01,-4.12369541e+03,-1.06196499e+05,-5.30367576e+03,-3.78875116e+04,-1.49522868e+04,-3.03495413e+03,-1.00682324e+03,-1.32418064e+03,0.00000000e+00,0.00000000e+00
2.02600000e+00,1.21634659e+04,1.02416767e+04,1.92178917e+03,-6.75694517e+03,5.87854300e-02,-2.41985921e+03,-7.44931094e+01,-4.21997169e+03,-1.08685493e+05,-5.55117742e+03,-3.96574278e+04,-1.53035186e+04,-3.17683320e+03,-1.03257010e+03,-1.38728912e+03,0.00000000e+00,0.00000000e+00
2.02700000e+00,1.24917287e+04,1.04803117e+04,2.01141702e+03,-6.93880755e+03,5.94619239e-02,-2.51249949e+03,-7.70056088e+01,-4.31854769e+03,-1.11234423e+05,-5.81028805e+03,-4.15104938e+04,-1.56632448e+04,-3.32538488e+03,-1.05904689e+03,-1.45345260e+03,0.00000000e+00,0.00000000e+00
2.02800000e+00,1.28298707e+04,1.07246257e+04,2.10524499e+03,-7.12611666e+03,6.01464046e-02,-2.60910034e+03,-7.96147092e+01,-4.41948091e+03,-1.13844810e+05,-6.08155642e+03,-4.34506496e+04,-1.60316827e+04,-3.48092587e+03,-1.08627792e+03,-1.52282241e+03,0.00000000e+00,0.00000000e+00
2.02900000e+00,1.31782315e+04,1.09747601e+04,2.20347135e+03,-7.31905814e+03,6.08389732e-02,-2.70984616e+03,-8.23245553e+01,-4.52283041e+03,-1.16518221e+05,-6.36555754e+03,-4.54820244e+04,-1.64090563e+04,-3.64378811e+03,-1.11428852e+03,-1.59555764e+03,0.00000000e+00,0.00000000e+00
2.03000000e+00,1.35371635e+04,1.12308596e+04,2.30630382e+03,-7.51782481e+03,6.15397323e-02,-2.81493054e+03,-8.51394859e+01,-4.62865687e+03,-1.19256266e+05,-6.66289394e+03,-4.76089459e+04,-1.67955955e+04,-3.81431951e+03,-1.14310502e+03,-1.67182552e+03,0.00000000e+00,0.00000000e+00
2.03100000e+00,1.39070333e+04,1.14930732e+04,2.41396008e+03,-7.72261700e+03,6.22487860e-02,-2.92455674e+03,-8.80640426e+01,-4.73702263e+03,-1.22060600e+05,-6.97419702e+03,-4.98359497e+04,-1.71915370e+04,-3.99288478e+03,-1.17275486e+03,-1.75180188e+03,0.00000000e+00,0.00000000e+00
2.03200000e+00,1.42882218e+04,1.17615537e+04,2.52666818e+03,-7.93364283e+03,6.29662400e-02,-3.03893828e+03,-9.11029809e+01,-4.84799176e+03,-1.24932926e+05,-7.30012847e+03,-5.21677899e+04,-1.75971245e+04,-4.17986621e+03,-1.20326663e+03,-1.83567165e+03,0.00000000e+00,0.00000000e+00
2.03300000e+00,1.46811252e+04,1.20364581e+04,2.64466710e+03,-8.15111856e+03,6.36922015e-02,-3.15829940e+03,-9.42612803e+01,-4.96163010e+03,-1.27874995e+05,-7.64138173e+03,-5.46094496e+04,-1.80126085e+04,-4.37566458e+03,-1.23467012e+03,-1.92362928e+03,0.00000000e+00,0.00000000e+00
2.03400000e+00,1.50861552e+04,1.23179480e+04,2.76820727e+03,-8.37526896e+03,6.44267793e-02,-3.28287569e+03,-9.75441560e+01,-5.07800530e+03,-1.30888609e+05,-7.99868353e+03,-5.71661523e+04,-1.84382470e+04,-4.58070004e+03,-1.26699638e+03,-2.01587931e+03,0.00000000e+00,0.00000000e+00
2.03500000e+00,1.55037401e+04,1.26061890e+04,2.89755111e+03,-8.60632766e+03,6.51700841e-02,-3.41291471e+03,-1.00957071e+02,-5.19718694e+03,-1.33975623e+05,-8.37279557e+03,-5.98433736e+04,-1.88743054e+04,-4.79541308e+03,-1.30027780e+03,-2.11263691e+03,0.00000000e+00,0.00000000e+00
2.03600000e+00,1.59343253e+04,1.29013517e+04,3.03297363e+03,-8.84453754e+03,6.59222279e-02,-3.54867662e+03,-1.04505747e+02,-5.31924653e+03,-1.37137943e+05,-8.76451620e+03,-6.26468539e+04,-1.93210570e+04,-5.02026555e+03,-1.33454817e+03,-2.21412845e+03,0.00000000e+00,0.00000000e+00
2.03700000e+00,1.63783743e+04,1.32036112e+04,3.17476305e+03,-9.09015115e+03,6.66833248e-02,-3.69043487e+03,-1.08196182e+02,-5.44425760e+03,-1.40377534e+05,-9.17468223e+03,-6.55826113e+04,-1.97787831e+04,-5.25574171e+03,-1.36984275e+03,-2.32059212e+03,0.00000000e+00,0.00000000e+00
2.03800000e+00,1.68363691e+04,1.35131477e+04,3.32322145e+03,-9.34343111e+03,6.74534904e-02,-3.83847694e+03,-1.12034659e+02,-5.57229576e+03,-1.43696417e+05,-9.60417081e+03,-6.86569553e+04,-2.02477736e+04,-5.50234934e+03,-1.40619834e+03,-2.43227860e+03,0.00000000e+00,0.00000000e+00
2.03900000e+00,1.73088116e+04,1.38301462e+04,3.47866542e+03,-9.60465057e+03,6.82328421e-02,-3.99310509e+03,-1.16027764e+02,-5.70343879e+03,-1.47096673e+05,-1.00539014e+04,-7.18765015e+04,-2.07283270e+04,-5.76062091e+03,-1.44365339e+03,-2.54945170e+03,0.00000000e+00,0.00000000e+00
2.04000000e+00,1.77962239e+04,1.41547971e+04,3.64142681e+03,-9.87409368e+03,6.90214993e-02,-4.15463722e+03,-1.20182401e+02,-5.83776669e+03,-1.50580445e+05,-1.05248381e+04,-7.52481865e+04,-2.12207506e+04,-6.03111486e+03,-1.48224808e+03,-2.67238915e+03,0.00000000e+00,0.00000000e+00
2.04100000e+00,1.82991496e+04,1.44872962e+04,3.81185347e+03,-1.01520560e+04,6.98195831e-02,-4.32340770e+03,-1.24505809e+02,-5.97536175e+03,-1.54149940e+05,-1.10179912e+04,-7.87792843e+04,-2.17253614e+04,-6.31441680e+03,-1.52202436e+03,-2.80138334e+03,0.00000000e+00,0.00000000e+00
2.04200000e+00,1.88181548e+04,1.48278448e+04,3.99031002e+03,-1.04388452e+04,7.06272165e-02,-4.49976829e+03,-1.29005577e+02,-6.11630864e+03,-1.57807432e+05,-1.15344204e+04,-8.24774228e+04,-2.22424856e+04,-6.61114098e+03,-1.56302615e+03,-2.93674215e+03,0.00000000e+00,0.00000000e+00
2.04300000e+00,1.93538288e+04,1.51766501e+04,4.17717869e+03,-1.07347814e+04,7.14445245e-02,-4.68408915e+03,-1.33689667e+02,-6.26069453e+03,-1.61555262e+05,-1.20752365e+04,-8.63506014e+04,-2.27724600e+04,-6.92193166e+03,-1.60529934e+03,-3.07878981e+03,0.00000000e+00,0.00000000e+00
2.04400000e+00,1.99067855e+04,1.55339253e+04,4.37286020e+03,-1.10401978e+04,7.22716340e-02,-4.87675982e+03,-1.38566426e+02,-6.40860909e+03,-1.65395846e+05,-1.26416043e+04,-9.04072099e+04,-2.33156312e+04,-7.24746464e+03,-1.64889198e+03,-3.22786784e+03,0.00000000e+00,0.00000000e+00
2.04500000e+00,2.04776642e+04,1.58998895e+04,4.57777467e+03,-1.13554412e+04,7.31086740e-02,-5.07819037e+03,-1.43644617e+02,-6.56014466e+03,-1.69331670e+05,-1.32347452e+04,-9.46560480e+04,-2.38723572e+04,-7.58844885e+03,-1.69385435e+03,-3.38433601e+03,0.00000000e+00,0.00000000e+00
